,colsample_bytree,learning_rate,min_child_samples,min_child_weight,min_data_in_leaf,n_estimators,num_leaves,path_smooth,reg_alpha,reg_lambda,subsample,subsample_freq,mae_mean,mae_std,rmse_mean,rmse_std,train_mae_mean,train_mae_std,train_rmse_mean,train_rmse_std,overfit_gap_%
806,0.792271604611356,0.027527527880612402,5,0.22773257608777256,13,2000,15,1.7752579178075714,3.9915390753109032,4.547768443531469,0.8241746342462501,1,604019.8466529348,46751.539001371166,1315386.0550371371,234846.0567979834,420500.9245008029,6221.705792409823,915168.2965088642,30988.304726222985,43.64292952982116
22,0.6793696571944989,0.049739500742708574,8,0.3589678184602926,5,2000,8,1.04970317687429,3.104596830697968,3.883759697008517,0.6232243167409557,1,604082.6465530628,38816.029485732426,1302203.4866763435,222739.09288316502,424633.0154206916,7761.839222606446,906438.4925606888,31272.454311675963,42.25993378178268
689,0.6195704600393332,0.022308370591669104,5,0.20045062782876574,9,2000,8,1.0577551768496292,0.5904364027700392,1.8871179677341856,0.812188455352062,1,604227.0240096295,35730.5766465462,1299350.7373318463,210171.50858027276,433105.2767380464,6324.940188515365,876660.4075179473,21691.828263942756,39.51042770949247
388,0.6361646224457038,0.026997295600599314,8,0.3383159435257077,8,700,16,1.251913466938594,0.6758505343804375,1.1396462106248952,0.7204639847665488,1,604411.2556147813,38322.015322496285,1285927.2471723284,220740.4067317146,427123.6548849305,9329.92471984439,879408.1093355814,30096.527390224957,41.507324331548205
995,0.7615725440068482,0.04636328800906805,17,0.15601009938451207,5,1000,15,1.9796715890401047,3.0027672858222147,3.4585644762180077,0.5188156213658992,1,604498.3227118482,42067.73995020894,1307266.4904430057,230024.31623683305,425650.1393516887,8150.92500371334,916001.7320721761,34762.80596798112,42.01764943212862
544,0.5687650230908418,0.028724260163955847,14,0.2777394663639447,17,1000,17,0.8304786479329513,2.303568157980319,1.4094683383328372,0.8007083150731913,1,604795.6056665907,47066.81584227857,1306492.514346421,240413.82865767274,423470.14765783196,7717.737804643241,914499.0867024844,32036.571832014775,42.81894698165867
922,0.8526698041147489,0.02154902413364745,6,0.29688810977436747,8,2000,11,0.7820878497186134,1.9980677335387536,3.6331351337046294,0.605522429978543,1,604861.1809772061,45204.915140746474,1300562.1761694753,228179.6528151528,426988.70900069457,6211.741893898975,906737.7829993336,27871.24292144526,41.65741815346742
47,0.8452554087956016,0.044376918526005595,5,0.4741518029180908,13,2000,8,1.0253273700504704,2.978634184541199,2.9266679518564613,0.6511950360489018,1,605559.9412392216,43701.30370874527,1319270.0409602078,222686.9738244875,423576.12704030133,5988.465998189784,901851.6284148553,28786.215343732678,42.963661684740174
83,0.77757937778684,0.02850804883733702,15,0.30352438874089,8,1000,18,1.8626758420004426,2.5418712816814217,2.6034056670545596,0.6848023214576531,1,605902.3263534645,44066.00772699661,1309211.5988944056,231453.9308580306,421984.8964464742,8460.123889988638,914384.7657885734,32660.413689674475,43.58388924716383
885,0.5679959252070549,0.018760897202365883,9,0.39468521216612124,15,1500,17,0.769696720242613,2.1371538083515285,4.872290011638714,0.801194477215674,1,605914.8648753918,47473.327660991104,1301350.0201116458,239937.759216268,427045.49885206716,7346.695201446764,921729.3580349075,35337.7566000118,41.88531819305905
341,0.5053004134015642,0.016909315776356862,19,0.34008625456270475,17,1500,19,1.2340646734560052,2.0036300724632716,3.962504595577482,0.845188959594785,1,605942.1688170909,45052.89001110812,1309142.6999047438,235677.85049744914,423077.72401280014,7941.794569804975,915079.1338200343,32575.56495616371,43.2224233102753
896,0.5287258335055662,0.03812384380192566,17,0.3304713080527926,13,700,17,1.3815351913397282,1.4146493857931564,4.939831878503324,0.6238912734910127,1,606202.8635648924,45032.17655565944,1306030.3880809627,237297.47718070657,429767.6457872169,8512.886848647078,920490.3122581886,33084.07797181281,41.05362967807742
221,0.89399586245635,0.03928458638656955,19,0.2807316712435354,12,1000,12,0.9236463480297676,1.8675492796476463,4.193376752897313,0.648773067166746,1,606454.7687828045,41824.358618245926,1316920.370588998,221197.3005247583,419383.86144854187,6463.241147285808,893914.382447642,25215.451024542817,44.606129260225735
430,0.5160555436341466,0.04482592868905454,16,0.10555440041492174,19,1500,9,1.648045045787061,1.3855921932208863,4.462249532688814,0.5411370368629906,1,606836.7294698973,36575.229162458214,1315691.6140620208,206216.8775376158,419138.1209410254,8497.567637877179,882041.1371997185,28086.995206449035,44.78204180222538
920,0.6991905210349573,0.029045976915717003,14,0.016407501745561277,17,700,18,0.5954134942647511,1.2737760579270467,3.0497590749755368,0.7183610237067231,1,607057.2279332429,45096.61675590116,1300285.2082512144,228544.3441174818,426433.7446514522,8772.139313108797,909689.8568505906,32141.347406098575,42.35675190982464
530,0.8901641470738981,0.029957474161255368,6,0.46899503236821016,18,2000,8,0.6790715170072952,1.647449932600364,4.262981522504484,0.7389249513322848,1,608471.8188719808,36084.79951326338,1321322.2652151196,202632.51809815702,427474.3129921413,5867.944582127459,898982.4885392601,27823.576832955416,42.341142000540955
651,0.735250426187142,0.034347388063897547,9,0.3805919475203441,6,1000,14,0.9702160397696756,2.6719489645821053,3.553400260522923,0.7797538963949469,1,608842.8790120829,42414.52460410189,1313433.9058648092,227811.3895787899,433205.762813778,7538.854746687273,928963.7186117455,34492.42930717977,40.543577965698944
66,0.7389112329021722,0.04935407880574032,19,0.19153133036777717,10,700,16,1.0533704593546587,2.1188715064660175,3.989883752535026,0.5146732811562391,1,609320.044539188,47217.11619716069,1315823.7967265681,238000.37040100756,423979.3419446919,7902.456115078642,913326.4350970162,30417.645522186016,43.71455971047613
390,0.5756556400091939,0.046351271779494836,16,0.19607824623046557,12,700,18,0.5832875492137258,2.48962714477779,3.6060627333155697,0.5843125797418753,1,610038.5902717864,45200.41170173293,1317950.9445530851,241737.6211150279,435286.74054156727,6697.580950598991,941934.1082208026,31337.232232912334,40.14637558516014
175,0.7159828521122238,0.042575564835691804,9,0.05553528074590106,10,700,12,1.632905630745212,0.9469971927233218,4.304270521010114,0.8128112350681544,1,610750.9263213337,41276.38822393727,1328119.7801775923,214727.4355390724,431780.9611796054,8331.857762232316,898471.7614640292,33111.928051006056,41.44924886284722
451,0.5244418670478529,0.026467238462673286,7,0.23135234323090748,18,1500,17,1.8089826082640832,2.082303088839781,4.943221283400823,0.5000746112682652,1,611180.1215510316,44644.21482093149,1320111.6134020374,230234.36910928058,427264.31230868463,8958.276603584234,930630.3375419792,38142.819746509864,43.044973320747125
316,0.5064247459924025,0.03976204936528857,7,0.01559481189249608,14,500,18,1.7649171364046037,0.8413001397431411,3.235922536399096,0.7004351521048788,1,611295.1542774185,41123.59628962722,1307824.793211066,230862.1132613294,436936.0645289154,7863.728001236518,922558.0786171872,33305.529691850585,39.90494351536058
739,0.6171251466948675,0.020629672049962446,5,0.27035657708593847,5,1000,16,1.4631653525382817,1.5435262469679447,1.5058569816142846,0.8370218005860726,1,611654.0943476664,42269.186397997204,1303015.0873815129,238645.32786333916,443469.3314685469,7625.857593325648,929085.2111149138,31459.20207135933,37.924778771550294
2,0.6164916560792167,0.031757086051951836,14,0.03286617497467156,16,1000,16,1.2713516576204174,2.5734509910171486,1.185801650879991,0.7430179407605754,1,611658.7598287308,44226.468022418536,1311517.606002483,236809.43082690873,433770.6633751487,7405.431671049344,930978.8439178579,32439.32605035707,41.0097112306866
828,0.5877281604845528,0.023157709273459896,7,0.467636155905532,13,1000,16,1.9052801451365229,1.0758388033748434,1.9343217368894368,0.6053893782775392,1,611874.8045437615,44610.038152246685,1307030.2282686187,232533.1427082072,433849.3480606164,6079.035839430695,916823.0572035242,30373.45206874266,41.03393430898319
663,0.857589222985002,0.046230250873633506,18,0.11832506087885598,7,700,13,1.6353902676905208,2.6235067068950135,1.6671493407346967,0.8189682215766658,1,612128.8717585601,42846.012290356004,1316397.5035494661,231241.6904394328,441847.34636447346,8159.910627607692,943254.278945388,31363.458786317296,38.5385420542107
973,0.5688777069703017,0.015735270769947317,9,0.1402886685933584,18,2000,12,0.5478271928128882,0.7663499614327101,2.095659482519615,0.5799491898597775,1,612189.0943288032,41769.14411893771,1307491.074084777,220738.61410800493,434062.6386542971,7163.9150682947575,906367.5182622453,31283.410191013783,41.037039314588974
6,0.8844688097397397,0.04269309088787312,17,0.142961025569209,9,700,13,0.9214017645310711,2.3994362910538696,1.5636968998990506,0.8208787923016159,1,612237.7732904113,46511.4068452171,1317706.3718114337,239243.5827576114,441371.585380704,7588.044394060795,942663.8850024657,32568.89660579186,38.71254824035106
89,0.6675701798018192,0.0459977573502007,5,0.392442896697583,15,700,16,0.8190211765118394,2.303107888423844,4.902165262731025,0.6835955952068052,1,612353.3977196396,43859.3629962219,1309669.1431882225,233112.58175277163,433793.4833093177,6843.404881183066,931730.2008121696,27912.84578162998,41.1624243518198
765,0.5542067494243016,0.027364782451754062,18,0.45839083334545666,7,2000,11,1.1579171539094655,3.161090778865484,2.68133323772737,0.8774212582597638,1,612620.0388456287,46081.12075967529,1317707.7826880259,241475.31038220387,437444.39828153735,6598.849405973506,938862.229810206,35582.145459312356,40.045235749332676
447,0.6596667178044078,0.031133970048019526,5,0.3106825724647981,5,1000,12,1.3171583404741831,0.9749091122729776,4.574541013384534,0.5298553724317715,1,613041.1419090396,39409.187555703604,1294553.6485850834,221110.40170506935,439932.4531947134,5742.80349243947,917425.3182879813,28416.10499980893,39.348924467208725
505,0.5039642781964615,0.039568176404710366,14,0.02847188520827787,11,700,14,1.3436440611768814,1.478058575616159,4.130000577521175,0.854601010656761,1,613881.9601529503,39321.71668080154,1326860.0629490926,225927.8068998187,441801.1507066701,6660.507178691614,929055.6589291897,32537.91671515556,38.94983278586608
720,0.5553132693618991,0.023027751435706817,9,0.2565354418266767,8,1500,17,1.1000444539794372,3.2241873017364555,4.7648587764827415,0.8447521324473029,1,614186.1558137772,47935.65442078214,1323200.7441438627,250806.13995545334,438870.5950651475,7649.064730290035,951200.9198918896,34796.734892567416,39.94698271425665
670,0.565446595497022,0.029583365804158036,9,0.19433332969711486,12,700,19,1.7131991667517261,1.7661890917289806,3.097018882150947,0.7682909301770404,1,614319.7684710985,46394.96585592338,1315999.5284154206,237293.3920304097,441900.5543977474,6887.681620454088,945855.9217777399,34313.22812137154,39.01765054545721
404,0.5577236802886412,0.008437961954474202,13,0.3490855154138608,11,2000,19,1.3616551338083087,0.9825984427460365,3.7550501632454614,0.8590974266038902,1,614369.9189997596,44073.534392409616,1310287.0529835648,238376.55981751817,440801.08324856946,8805.653198461767,931177.990243429,35471.59213933538,39.37577341508347
575,0.6262532861468609,0.02607792884543877,9,0.3584684428886054,14,1500,16,1.271122881149278,3.227778096172919,3.089987235562354,0.7564099430541419,1,614718.4715507764,48686.64713457899,1323170.1898231332,238347.34951720433,433782.0044965596,6918.5454245388755,935864.0395629092,33705.9575060406,41.711381564619934
730,0.8423700758365191,0.0234298729708741,6,0.0985119819912445,10,700,16,0.5446857560489333,0.5342278310701665,1.300491640618037,0.7142640246912448,1,614860.4579200547,40937.112570078294,1294958.930467753,217448.28478406003,440702.7370930348,9936.685885749488,903395.9745810169,34061.85869351629,39.51818451952438
583,0.6587157301658337,0.023266892788623456,17,0.011017493624039792,12,2000,14,1.3689701041826914,3.6115021378513306,3.277219937648808,0.7526889673306336,1,615030.378993077,46683.22946673867,1316582.8960286987,235824.178439345,443109.42427189695,6832.23121246987,950284.2332497351,34128.7592407533,38.79875834364728
774,0.7109983778233047,0.04176734649159978,13,0.2769920261544028,12,500,19,1.3322386947549594,1.6935706028961186,4.847459497391995,0.7189625624004901,1,616121.9093516511,45556.53786385825,1324389.0308158204,227259.2256668127,437309.97305985756,7746.024213102643,935875.3318239959,33243.50037141209,40.88905977621469
881,0.8824531425369476,0.035818811895935686,6,0.41597982719493914,11,700,13,1.2705557984338334,1.34091904574626,1.4987897884944128,0.7344832664762035,1,616362.7288822819,46005.092639122944,1320459.3038421215,231024.19540839206,439156.18849686475,7393.085739066623,920827.1034581729,29804.636652549576,40.351598139139575
192,0.504843390093955,0.04795556572007557,9,0.19992166342655707,19,1500,15,1.9561249365060052,3.798103863856175,4.135370707070695,0.6419365441027561,1,616585.3291750891,46953.73462415851,1328242.5813800353,230492.46065616666,433316.7237522776,7711.94931157778,936203.9347854813,32910.731764373755,42.29437623265706
962,0.8689995585210013,0.04307530919578088,19,0.20244020596987153,12,700,10,1.2575420692231505,0.6067379174846406,1.5272414939898367,0.8546358384675785,1,616698.9698770015,39218.11419216367,1304561.6529959776,210015.11607121435,442969.42670881236,7749.905255595221,903576.0262740602,26852.32003065805,39.21930785584236
196,0.6488668095350053,0.023307613498377212,16,0.20043987132862506,6,1500,18,1.8924762992728654,2.865937964552244,2.984191354719546,0.5050859559947574,1,617868.3253001237,49145.97501375868,1330160.3039751374,239373.5022000195,444274.58275272016,8144.402799840991,963252.1772285253,35481.46053627046,39.07352553725192
547,0.8379883414560405,0.025387150553724504,11,0.38259603297086653,7,1500,9,1.0594997533502946,1.231629630850728,3.783179867762982,0.8776835353384431,1,618616.8010442888,41552.65838645651,1326806.7181369632,226763.30566356608,450559.92351548886,7589.690595498953,938053.3136108468,29800.99756869309,37.299561891243684
356,0.7231709780602803,0.030479400237793764,6,0.19757139457383005,14,700,18,1.6943621758120528,1.4518111379645706,3.7694356898442325,0.6056247938774875,1,618766.402040323,47322.47392907353,1317873.9665732456,242276.7229888078,441521.6496502215,7864.817682581673,941446.882130794,35071.95702069153,40.14406825362171
555,0.6355779101393795,0.040396030841087775,8,0.3535378178084923,13,1500,11,0.8846195415484127,3.768922909505817,1.5242345232171615,0.8189577431631114,1,619207.2799520575,43700.09056235123,1326886.442509736,236118.79523874252,449066.8686006586,8469.19845497125,960464.6685783279,38727.205523497585,37.88754487312214
630,0.5882796299141341,0.02806549303556082,15,0.34551533030169224,18,2000,7,1.4528974810386213,0.645459468952905,1.8271907041765765,0.870025822578822,1,619598.7484683387,33805.268752700234,1332639.3912907443,197014.30276870006,448077.926560729,6210.963847953523,918793.2842558647,28724.241662129094,38.279239333241996
597,0.6017036643955722,0.03265932148370037,9,0.3824171018835552,8,700,18,1.1570661138580756,1.6983829315355088,3.185905444101506,0.5365412970894223,1,619821.9933656643,45798.80307092,1310531.8115719643,242227.91763809294,450488.76381170505,7078.344039425162,960665.1799339335,36433.61706815752,37.588779822427945
510,0.5170958424247806,0.04363866066632905,10,0.04814969460829711,7,500,15,1.6068206227531134,0.9865077181967719,2.760284300265994,0.693140509764042,1,620034.1075867593,42223.63271441024,1292079.3547418579,237392.93430349696,454654.1244537482,7657.494496374038,938605.356503735,25874.18358333936,36.374900003757716
485,0.5956265536300118,0.038627899787527176,8,0.2609852067617553,10,1500,11,1.4305568781855815,3.3131433260411693,1.3348997513813936,0.6543758043747709,1,621478.9656646049,43369.093373534226,1323738.1381498226,230712.63705405986,450618.13898148295,6909.0780205278315,954476.4377679203,33470.32568742893,37.91698822184855
490,0.8704820807537381,0.043951816620602116,14,0.384678965688588,13,700,11,1.7799938248381817,1.6485602532376271,1.2150892466479335,0.7677427936962993,1,621492.3753296094,45831.39784179717,1322532.397845318,233815.14485704128,455024.0620845744,6772.249734958922,950280.834161794,26154.631228095226,36.58450774721751
30,0.7170578538830307,0.016467438850029367,14,0.43159826297272086,5,1500,14,1.7339008409894874,1.76066724493942,1.5082420506075391,0.7088973040219217,1,621516.2232116896,45901.79614025085,1314874.1027612085,241033.44683935467,450267.42111625243,7180.503517834759,944317.3222380411,29907.43809607577,38.03268770165435
546,0.5140860694102094,0.0380704430119568,13,0.20914410292126914,9,2000,9,0.7879331584935887,3.0173204666545135,2.0862018207099426,0.626486049025332,1,621582.9044569979,43270.741489019136,1336236.582123711,229918.08501578495,447615.0606090721,6552.732939608033,946372.7625452916,30756.74689845897,38.86550278518486
153,0.5574169448157571,0.047171530220561565,16,0.3399818923292095,6,2000,5,1.5962442123063145,1.0465734567726088,1.9382451733393147,0.8853387331281597,1,621785.5266779527,35863.17369643136,1321170.4401537855,216806.82160293686,455281.7264055805,4794.783928363561,924913.8295811217,24723.922651986362,36.571597456130924
201,0.7905846860452019,0.049615067713420086,12,0.10503739496120967,14,700,15,0.9663933950113313,3.098218177003782,4.260473537921472,0.745991296136453,1,622322.3370770325,43810.671679696236,1336609.4200481377,228648.62055266745,446026.82628292916,7346.060507545481,951813.8908258581,31913.778658794898,39.52576401363659
923,0.5048279741202472,0.027390056120443575,5,0.1943386925146471,11,1500,12,1.2067588390672128,2.5069056906419633,4.711602519448109,0.8313512582406586,1,622448.5340201292,41694.29444515745,1331835.0353210457,229171.32825040168,451943.9690237303,7268.646748909694,962036.572820585,34656.87132702947,37.72692561087063
525,0.8393887097625059,0.020073001528763082,8,0.3977293033233749,10,1500,12,1.7675594733449638,1.882686682498786,1.2050538367039927,0.6607505084946959,1,622531.8785989176,44561.91978970399,1325462.5242169662,226490.1867358407,453210.5071181112,7539.304082778134,953018.0122930685,33763.31671907475,37.36042497282164
243,0.6878567098722836,0.024171869177917457,17,0.24620011847492043,12,1000,17,1.2114326306468908,2.5680360444486454,3.1480299534054335,0.8416543990602017,1,623268.7510701378,48702.55192435083,1327680.6262996583,243540.74346983744,450524.5844679234,7953.143040530533,964924.6220420196,36714.772095143046,38.34289460723392
17,0.8265727492877536,0.04052222087427391,13,0.16718223183615055,10,2000,7,1.3863394147823627,2.8714752664479883,1.0663513157114246,0.7048372233197124,1,623455.4999222739,43028.21973556671,1335737.785435398,217247.7804312648,451117.85011343926,7808.985194557212,948739.9658918018,34044.73254394775,38.2023566049311
492,0.5942491404766593,0.04734798476965333,7,0.4734173540907058,10,1000,11,0.6975303551543106,2.9676431722375747,3.9679109180559435,0.7710892964805283,1,623574.2314143947,43623.21453153903,1325081.2896603646,233192.96173143826,457125.2008485848,8306.055193669701,968267.1101701467,37156.57874327832,36.4121317872701
287,0.8049236128087756,0.02438118780685659,19,0.1177046209233631,16,700,16,0.68832532214398,0.5593168271135335,4.080632847028384,0.822862214945953,1,624214.6637807128,41810.05045739046,1329115.5020903952,223060.296129062,456277.2061871281,6975.8104124750025,949808.3845334906,30961.28878140568,36.80601514087256
101,0.8495560310250061,0.03107841580200449,16,0.32021805104514933,9,700,17,1.7571604447674436,1.915335255421585,4.0836455082570815,0.6688144238202749,1,624255.7229004493,48967.88587697275,1322996.2219990597,241035.1301703674,452330.37850113324,7876.673447586551,962822.2014939826,32171.686009139892,38.00879900417418
13,0.6708431154505026,0.04144669399835718,13,0.15934281649743423,10,1000,13,1.227244957038475,2.923526115115946,2.077649335194086,0.5976502088991097,1,624592.1056037995,46349.576618433646,1330169.8228433086,242481.06374265056,455448.495618805,8105.045754903342,970351.3532544036,35860.63094867497,37.13781286184377
580,0.6267616550882499,0.015539343823390051,16,0.22179321915720904,17,1500,18,1.7672961281157629,1.7588644642807372,3.7489373738427316,0.625133679009688,1,624755.8898662559,45866.872321576215,1334993.9710537442,237160.38380619,447353.2376526975,7705.156982018527,959895.0700543842,35066.663550508645,39.6560563961504
273,0.6124017995634854,0.04076368893495358,18,0.08464149883762237,11,1000,10,0.9822435518718229,2.1675294522032704,1.9041159912639989,0.7561904168703376,1,624916.3371815449,41813.425570801686,1322556.5282372963,232930.91900786958,463526.61378164357,7015.472465986913,968799.5805964482,34813.37153466935,34.81779009045815
929,0.8726259920031674,0.03627039267611716,16,0.10627649967743012,10,500,18,1.7481421041246723,1.7644323594209634,1.853452272131885,0.6540202716814467,1,626596.2201594795,42139.12760867308,1326606.8312789896,218863.96705247962,456862.698069032,7288.292361838892,967871.363903987,33714.843141817815,37.15197647079533
446,0.8329668733641011,0.04884723233075903,19,0.2767289949408173,18,1000,14,0.9434975589074287,3.763906062733578,3.0928522198834996,0.6087146064320517,1,626820.7667242645,48900.53207783806,1346877.3831755177,239607.14961271908,449452.21536955814,6910.02041361107,965648.0710570503,34573.53105698087,39.46327224327209
748,0.507195252628955,0.04684025015558645,19,0.19769881514629173,8,500,18,0.8077807143572104,2.204788905132523,4.513009870929386,0.7109020599802709,1,626922.6415124483,45307.76328655574,1320058.4871174432,236316.25728180556,463415.9780762841,7677.140733605493,985669.1669014981,35351.47618947752,35.28291452420507
906,0.507212803930092,0.029181236551035005,13,0.2927139821295018,14,1500,17,0.928042078996782,3.8455451514398185,3.9364343249236105,0.7646773206766013,1,626938.43172615,46771.747664859075,1337932.0880506916,243126.44978527157,455056.71547000774,7144.727365958543,979723.0270691663,35541.420197477484,37.771493181594586
79,0.7159124247658533,0.023620999743251936,5,0.12378422062194047,5,700,18,0.5999286685862255,1.301588868236787,3.1713972424536356,0.672611257254577,1,627282.7162205443,43352.737894396414,1327656.006903715,230333.49441265527,459322.5782919581,7095.102788702682,964169.5416061835,31770.913393314477,36.56692395857495
499,0.7652584995900835,0.030982219397373015,17,0.23931042661424126,17,2000,10,0.7935689601494735,3.3708866163071143,3.5949884555800726,0.6675879095118098,1,627786.8043220033,46059.13650194948,1342464.221677844,234027.45701908632,453875.4608971385,7319.9886751270205,961677.6931253579,33438.78396134431,38.31697423806708
759,0.5185611544060502,0.03232609694330467,19,0.3793687193594008,10,2000,9,1.4267197918839296,3.1949076637231033,1.4158375036495583,0.8849461265818114,1,628059.8854773017,42234.70873395023,1349077.5291663134,230989.41425141215,455790.7121498855,7415.684214740808,971924.9940813046,36540.564354813745,37.795674360026446
810,0.705373798850328,0.03357850659284886,16,0.0813280798182855,6,700,17,1.6260035214224824,2.210117240572947,3.4128885426318547,0.6302324530076046,1,628097.0313081236,46978.09302930528,1336200.4174558332,241621.71967651855,457454.69108801364,6887.1849139355645,974983.5861536242,34205.61811871065,37.3025664715019
991,0.6843878368850158,0.034678064440283124,17,0.44326160239636614,13,1000,14,0.8767376020374286,2.6147191795215647,4.519408192154864,0.6298645068740776,1,628221.1581378602,46044.49545490449,1336129.4970977767,233720.4378252283,456844.7948102124,8136.905639127129,975682.3991131717,38713.2283404797,37.51303840483571
363,0.805741354574571,0.03231592498860843,8,0.029079628176956147,19,1000,14,1.3450930260689602,2.6861491684008607,4.457732987473456,0.7347746026235629,1,628240.429476935,48822.70547751675,1345026.518617806,245076.54527048106,455736.76341509225,7814.1413391724545,971054.4355646044,31446.09110551322,37.85160204526306
236,0.5273363742129041,0.015375841836400405,13,0.016077977775884246,12,1500,13,1.7368022121305482,0.7598430554593525,1.9054059773659437,0.7920984588360584,1,628798.1895322712,38815.81607859645,1313518.106690741,229394.90173940393,460966.5875251742,7165.877934013159,945981.4618076754,32530.869010693445,36.40862625383483
639,0.5529882625367706,0.028705029148276835,16,0.4093575051713126,8,1500,17,1.779927197850803,3.496537676981311,1.396950659678724,0.5362883530991324,1,629029.2176798442,44474.284445593585,1341146.6283673395,234572.4344729997,458159.70895874547,9485.67261754965,986156.7060877079,41664.804770626244,37.29474796232781
389,0.6752714452993378,0.042441478564074035,5,0.4000436271893688,15,700,13,1.0040105884851631,2.1298888961679783,4.093524191128999,0.8659863460311874,1,629632.5256531176,45035.34263625604,1339094.473868611,236933.07934734807,458033.73652974487,7648.73615421839,968073.8358875395,32596.761873236235,37.46422488951946
495,0.7837555287297545,0.007953864737633726,8,0.23970704144832755,17,2000,19,0.712991389028127,1.5648465233951852,1.556987378376438,0.7448034119837821,1,630058.4322590844,44595.277975866455,1334596.564760811,237817.21367909876,460848.0623606302,8499.191001993562,975303.8303810824,35817.23214304441,36.71717073772594
624,0.7390529759475601,0.037729731401425194,16,0.3379414629579091,11,500,15,1.55171632994998,0.6950479499534457,4.646911393366531,0.7808330267537986,1,630728.2444821532,45414.35031046579,1326511.5037913308,230719.880124295,462497.69318875845,8501.010014895692,956446.6333664063,35057.238546356195,36.37435467699406
351,0.7433635743520071,0.036211810382977036,8,0.23747687467222023,8,1000,14,1.0249174092944597,3.752509407917208,2.516906148721796,0.832547082488788,1,631050.6230115652,46102.3673353295,1348928.265011186,234121.00353174424,463943.80659447226,6655.059459286843,991457.0267686432,37079.07903109566,36.018762195301605
215,0.8853577736854201,0.02932790462270657,11,0.20278944481615988,14,1500,12,0.8902366864430767,3.0578733774325544,4.925188361988987,0.6026120249776992,1,631056.7461688276,47977.41176619578,1342686.8065569096,237529.21395222584,459709.3854328514,7215.65942119563,974698.5485829648,33145.60551480406,37.27297422362601
90,0.7229221475560191,0.0434497048408645,19,0.4984683834045142,5,500,17,1.0959771731863968,1.993761168678623,4.199128088297078,0.6397547996197332,1,631191.5294538004,43600.83539679612,1328961.35970027,231184.43642629142,463266.92266234785,7187.253303939344,977065.5240580353,31800.097791931206,36.247916390491895
180,0.8691028762053578,0.025891910184489986,18,0.45014819737342593,18,2000,8,1.2538491146951636,1.8953205972030958,1.5854959686489964,0.6470137689166126,1,631351.9009881838,44254.730532880494,1348606.140605692,222549.69349578524,462994.46885191044,6729.20338019307,966392.7169684258,31961.71639857605,36.36273075869569
69,0.8156684954429354,0.02642678334966569,19,0.29625774750994294,10,700,19,1.6181592112764949,2.010808411803878,1.510321211182255,0.6135103623194897,1,631581.4612914746,48040.923340904585,1336224.8577115913,241980.04055978675,460981.39217697794,8697.631246534413,979683.619553081,37373.9875894541,37.008016377589634
832,0.724277792550272,0.007467657231130529,8,0.21259822568797845,8,2000,19,1.4928175820670369,1.22614303320607,4.623400768395182,0.8354196828099172,1,632011.7332441686,46982.74542798163,1335494.887870134,241761.12977086165,465497.93292083975,8628.246409353753,974517.0929901585,35508.35649142109,35.771114874455364
314,0.5500501028566988,0.04297216589375937,13,0.14429507877767359,15,500,17,0.7132556700558433,1.2468767179149134,3.6605847769536215,0.5629305120007313,1,632147.0162105554,44962.146799472204,1339007.4352327702,244132.29859896973,462370.10874404124,8655.615154177973,980449.7143345063,35842.88571519957,36.718832869124604
286,0.5125687286045092,0.037601419977855814,10,0.27015946242192596,10,1500,12,1.5872847489725257,3.571764568777735,1.1666272735307297,0.6590590318368145,1,632494.4360888586,43783.240998989706,1341255.3164010483,241043.52716887931,461940.84447857086,8424.72748817735,981723.7119006176,32371.818280758256,36.921089279906624
653,0.5109882250051939,0.021970417077685163,13,0.473631578055718,19,1500,16,0.760094099309179,3.0367544123543513,3.0214146729513045,0.7719886840357506,1,632849.9969969091,48840.4242185927,1343711.2741709824,242944.9931171467,462008.90068410477,5466.059834664129,987320.8207722973,32478.433850836318,36.97787987630474
296,0.8172571495986958,0.043127891320119356,16,0.332965744590068,13,1500,7,1.2473540007489095,1.923359244995041,4.812080084715596,0.7090158866928213,1,633648.8018132104,46517.86787825953,1356069.0336236355,223673.22323913444,463170.493627024,7875.111492496042,968981.1223393714,33811.81459900474,36.806815315715454
859,0.8802425486319492,0.037294885441420345,14,0.12255413452744583,10,2000,8,1.3787945757918822,3.916274163653816,3.129217455392665,0.862128731350436,1,634180.9415725488,46716.77159652685,1363089.4373143527,234031.8476367508,467312.3930569524,7497.4556054341565,994695.2260495229,36343.21395690685,35.70813678276659
552,0.7571109653919712,0.03673077941629448,13,0.20852279130241924,6,1500,9,1.151796444956743,3.5433678513524294,1.7226301652452127,0.8790744708257119,1,634475.0601819509,45190.12328356638,1365448.662603011,236794.78395765205,470857.1500818402,8370.024136727754,994404.2311335129,36432.09927625241,34.74894882060771
459,0.8257547117075046,0.016175733369916387,18,0.18225570742435204,6,1500,11,1.0714277675352126,0.6909789289894464,3.3978445586348665,0.8609613104442699,1,634717.0454641464,40544.249890532024,1337267.6913393494,224628.32106271156,473440.62165692804,6861.088426507773,958870.3668157648,30376.331394574445,34.0647625974277
228,0.8952262266611096,0.045360912506408495,16,0.23503994661487482,9,700,10,1.7423738786558276,1.6732281657980546,1.6950463725429752,0.7848056081323123,1,634749.0625021486,43316.265840112195,1337942.0649586003,224805.65927295623,469005.4426755911,7914.999783696872,969438.0755946009,30837.686395959015,35.33938089950943
