,colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,reg_lambda,subsample,mae_mean,mae_std,rmse_mean,rmse_std,train_mae_mean,train_mae_std,train_rmse_mean,train_rmse_std,overfit_gap_%
240,0.7012233731203138,0.3905852118934596,0.2575396587786111,12,2,600,2.2506221620987983,0.6907858777461456,101016.54829597438,799.709695281978,434272.1821888606,15911.177984388945,29667.45375495338,1233.384856846612,102073.16401440278,8754.386758976554,240.49618524848398
4,0.8430179407605753,0.08526206184364576,0.029515477895583855,9,14,500,1.9270825126995805,0.6063865008880857,101281.06335713564,524.157592414445,500863.3353828353,10117.704190691944,93744.27065602108,574.8563040210322,451314.57744843094,8693.665172076326,8.03973688031514
63,0.9911602675017084,0.2780025193212923,0.10680591648327509,11,11,800,0.3689828236769943,0.8215417137605283,101499.58921489918,704.638974986263,421290.52594278665,18048.217674740314,59811.5578602387,1435.9583497074877,197343.54764187554,7698.733459229919,69.6989559310136
173,0.8772775763290723,0.4107203640049332,0.022355048583781505,6,8,600,0.6210998336402968,0.9584885210740153,101560.25859549675,1128.041890638863,534624.5171510904,9985.579820049481,97061.95895210425,558.4576007530748,499775.77822937135,8135.189586044375,4.634462040491272
41,0.7734082950322968,0.3720213214995577,0.08525815820399835,10,9,800,2.044764722071349,0.6693177280283383,101696.36904887504,705.0554654691707,424594.59359861334,20181.432208239272,72841.21553939361,1813.165642109812,255390.92856852696,9982.89375758633,39.61377263655923
60,0.8832724782332799,0.24083349398205767,0.12339627703667633,12,10,500,1.6512626450954926,0.7737807377953085,101828.23904362916,547.9810082607655,420548.9562808289,19897.458100717202,61681.21704374438,1132.2757125171129,205813.49348003007,7177.059386503179,65.08792128957586
131,0.9197663515875917,0.3473482354272134,0.0916435411689888,7,12,600,1.5729827840470545,0.9229721007267044,102226.10668027133,738.7726731686686,466796.038664544,13689.824344670616,89352.77896372239,1365.9927233514222,383296.63370629726,10602.147884080223,14.407305364028545
219,0.9024653315580984,0.17378576211949104,0.2094735173461654,9,3,1000,1.1732104092772677,0.7597263663237233,102259.87746620884,837.2721268795351,435064.4941458681,21313.557260131576,50007.68932973969,2482.273358300026,147021.01094301688,10516.94756750278,104.4883073719518
9,0.908897907718663,0.0993578407670862,0.01165663513708072,8,17,600,3.9508777026560282,0.8423839899124046,102432.99953007774,306.054260193368,543163.1530041263,6530.835309239117,98470.90335004461,470.4072821913816,515259.45966800285,4959.946097592461,4.0236212375839076
119,0.6106128815495279,0.09071771754489866,0.18491246829090766,7,2,300,4.087217808692205,0.7367269406791503,102459.25899343751,1189.4038848179316,456145.36570007826,17744.424213240927,87546.45973538347,1235.2639093294583,347100.17204206355,7031.536302130857,17.03415455419812
228,0.6272689237541974,0.012905953474743492,0.05054988674644683,9,13,800,3.8836181523584634,0.648814020849758,102695.02122071975,673.418810129502,456228.539482115,15041.975170401647,88400.37560057298,956.8709743628298,367387.11134588864,9521.328558150488,16.170344891672727
154,0.930326700225905,0.0644349337367226,0.11053565627774256,12,18,800,2.780908675198785,0.9026543215139738,102738.87337852921,252.43783199266903,418651.9695809856,19968.594597503085,60371.96883189393,1493.8431076857169,206524.81104375925,7484.340552212091,70.17645004191624
52,0.8303698301032338,0.3658238776498201,0.04830691882673968,6,7,1000,2.809333460718868,0.695438743916136,102779.09257384326,788.5687277307277,488085.6794482114,13197.83470369916,94125.78706264473,1106.726500185759,425620.3073404655,11550.905560987689,9.193341996109305
185,0.7596183784548445,0.4289931269613529,0.012709121238865076,6,8,800,0.6543683035917491,0.9879284180314178,102803.84745251999,1013.7464535850436,546780.9079783988,8528.93422421214,99208.19241424733,393.0426969760832,518494.3027136076,7818.39649961436,3.6243529397843144
153,0.6423336375314336,0.34949536901979383,0.06676646193550176,10,11,900,4.35921763872616,0.6116989132138236,102813.7143918402,632.3320511120161,430970.73120532697,18861.552619247108,79687.26924715341,1196.591909776251,294772.8994381827,8105.392844719667,29.02150539624988
120,0.703769373372517,0.18984620408363345,0.18708848275444231,9,5,900,2.0470582609562022,0.8208188723407921,102976.43832780539,1187.7755461593254,425385.4794339174,19254.45011323663,58616.6433863311,1721.9456049311757,178799.43389063107,8155.788258854771,75.67781500060886
200,0.6058668228185055,0.2935308538505755,0.060533315542815894,7,14,300,1.898928900896149,0.9453334598287301,103276.66789053519,541.769181116494,519475.39176787,10934.78400122384,97438.49333700286,239.722587481637,480348.8919669799,7412.622041445704,5.991651095568873
61,0.7014728695492555,0.20260104339070856,0.1814419075615032,9,8,900,4.113951759383466,0.8976846627773192,103455.38746836239,1081.1080275998816,421376.4680063654,19471.383545795543,63280.2685749667,2062.042825371247,201033.52894058966,8125.441415241023,63.48759225919076
86,0.8947289901579651,0.2788711329752187,0.18596063039822772,8,10,300,1.6872341693595905,0.9598589588580049,103588.28245334578,860.3665920360587,449487.1180440784,16063.166857803746,85137.76159739505,1549.75946241237,334884.4002311628,9969.059939911467,21.67137179762928
267,0.7740721597021427,0.4686766471079322,0.22180570229920737,9,7,500,4.546950960041981,0.912085225372041,103685.61236218287,1012.1140222892121,421894.0022245603,18005.330022840095,69427.35080875369,1864.025236363422,227299.52853713243,7900.567390308202,49.344042591799074
35,0.9394679179698697,0.06831066572101441,0.2226732990730356,12,10,500,4.050566973395904,0.9468289274320415,103729.35574833122,1006.421800304674,424240.25655639917,16661.303156769878,45454.77292182635,1903.8490223696454,146313.77960831058,7588.073168006598,128.20344065237367
177,0.6876855949432177,0.48793262790956565,0.11106873753133205,13,19,800,2.7768177546881563,0.8876807113089056,103846.92104331858,312.50838643048536,413513.3228853708,19285.767781358147,56620.66900258791,934.845743171524,191513.4237444259,6155.161412886235,83.4081491311453
104,0.9633802245334513,0.29169589738306023,0.13025542502909196,13,18,300,1.280077659268311,0.8904382344249603,104296.02723570289,104.37105075289655,425934.62242127955,19133.365329113487,74172.4522258382,1239.1591180695884,270439.17882609036,9530.369589948868,40.61288808160914
155,0.7034753322791631,0.09656643229364653,0.03522946734039539,6,9,300,0.5792192839012883,0.7506781447947195,104303.79871022802,797.2227901202799,549531.9888495757,7275.688396647569,100923.946671249,630.5807330339451,522359.75774151384,7146.5359842791795,3.34890989745833
38,0.9355734008277453,0.4302023091558376,0.08507540815475921,11,15,1000,2.6854121359832774,0.7306604967184164,104377.6180754513,762.6319634397178,423240.1313304529,20561.168908204574,68951.71084946021,1427.8649180358634,234770.9659214526,8082.826614957109,51.37785094750613
198,0.9049140539106463,0.39890682442931724,0.1406749944438799,6,7,300,1.6419061394254053,0.8520834993316577,104399.60515844978,808.5991966445904,488972.100896895,14052.23985792471,95136.61505359058,1216.345776465193,426638.8988920843,9446.029474708837,9.736514274384621
138,0.89514230676261,0.2600840549393659,0.1380451169964593,7,3,500,4.951706566708886,0.6000950094303538,104435.70235027543,760.0653780044407,453870.16483417334,16184.78441113927,88543.78890649641,1512.9375226417358,341117.00183369644,10729.580966669517,17.948083812588056
135,0.6135783914343195,0.34871013362341996,0.09920470221176522,13,18,600,4.721332445567169,0.7896856866629856,104529.27306403617,333.2551588021388,417733.7162116025,20034.04281768659,68939.94405129035,1248.5898496073346,240393.9962875678,6017.571200974088,51.62366970629952
234,0.7416944961779098,0.26275231098432,0.1544904539604587,12,5,900,3.846524468206699,0.6044125057714589,104959.06072816293,1163.8201381942797,422891.3285444985,16338.542325356831,43472.04459928245,1985.6975853970248,132671.16591175887,9182.835416234431,141.4403594209953
196,0.663714978097122,0.3024769613452704,0.10543346608543584,6,9,300,4.353767251686296,0.9129541936233094,104994.04035497301,813.3230532144645,513042.992498149,11679.083626195204,98380.93788724451,670.1177244297032,467643.72131912893,9656.552916510527,6.721934766781601
77,0.9920130301141908,0.2463090469964348,0.10862548308625246,8,15,300,2.30059579491786,0.8339064423796615,105131.2383509428,482.26460349963077,477703.11189054017,15137.50919872063,93782.76488439487,877.8434153048344,407938.4734890167,9884.617489798517,12.100809227086762
231,0.8780140915434212,0.4918394626317068,0.08175403126477768,8,9,800,1.5163757378379779,0.6404183244042586,105292.51860743604,574.322951285005,448426.34149942576,17912.318776148033,87085.38344366533,1308.1381215910742,332199.91941850365,9455.099302929977,20.907222824078996
227,0.9593046509170824,0.41466620257064185,0.1052594343630211,8,9,1000,0.7318699608112456,0.7470137689166125,105359.8587025428,685.8918562574521,437293.9619477926,20320.812095252975,80065.70935205188,1446.617522532242,281002.80981582124,8575.844409072712,31.591738279956537
48,0.9244816706944012,0.4103197378719777,0.19778190103047186,6,1,500,1.033421799383727,0.7095844509284535,105372.54803239221,1137.585296125831,464482.8650756141,17432.012262634184,86677.52375053936,2143.8527622879765,317051.02700912964,13039.795125886047,21.568479892962465
252,0.6367483550840178,0.48256487106349827,0.1565182390194819,12,12,900,2.067082246476307,0.9032740044306149,105394.05402536721,797.0321428077953,419978.54953720275,17816.740089815747,43901.3058936331,1512.4644314407703,141357.42618868584,7528.452513023264,140.0704304348547
265,0.7448941766609154,0.16725564437096607,0.017859012559619438,6,13,1000,2.5903938311940773,0.7194902294355092,105533.32886016996,780.4988038221044,541634.7400817289,7695.167986073954,101328.85658215568,516.8127162236623,512251.0601956038,7789.260949239853,4.149333585547144
45,0.6391336642604005,0.24580793755841618,0.15204153123416972,6,5,500,3.0792504902610824,0.8540374603470575,105551.14252247791,442.993378088393,470227.70946041733,13998.700944147216,92665.40512678458,1231.1358824444592,381283.7514081474,11427.014331088976,13.905661317795026
264,0.9142606472320928,0.05916809546169366,0.13297146690888648,12,9,500,2.938846804310991,0.6737905012534557,105554.05430756159,680.4558501436882,422170.0739728569,20727.155955781647,64530.059334488935,1365.9151551478988,206776.39813049068,7768.761062030046,63.573465445656026
87,0.8430220889174291,0.12217657773232726,0.15947430935468207,11,5,300,1.1861339586799724,0.6407129890481614,105597.08797807882,1593.9056283630994,429072.96074870805,18892.572386296088,69934.6883305218,1777.2750694388837,223533.10664100145,5689.507238837604,50.99386370181729
248,0.6898462447375407,0.18608351191875666,0.1396230648832588,14,18,1000,1.3689565375705326,0.9713270131394308,105710.19958266943,568.9967789359721,419400.15631218767,16178.275159719618,34217.474469734676,1348.3933995757354,123295.76776698651,7606.570592769559,208.9363000070914
118,0.6564327395110854,0.203196154136761,0.10719701833203987,7,7,500,0.4275426542723404,0.6831545020584109,105834.11578961993,1155.8413831341254,465551.1226757407,13033.425889386932,92012.64134046315,1722.7644482774992,371298.3481671738,12086.55696310963,15.021277780750664
291,0.6765041671658347,0.3068887094078495,0.1406516363194478,11,17,900,4.030979405018954,0.9374949305626897,105956.69608222849,670.0846358433747,418382.0019526424,19627.55037685383,60435.23303598858,1574.9129206429463,197616.13871224326,7575.367632528584,75.32272278843092
204,0.6788616506291509,0.23959161472179996,0.06836749695559029,9,16,900,1.4243645098096143,0.7229159859705147,106015.37883221847,361.6695754405131,443213.01085674245,15846.334241731267,86977.86529494828,1193.0306375208895,331172.75264613464,9975.780140405797,21.887768195635292
254,0.6640286539818292,0.23077873720989495,0.012799485948127989,6,12,900,4.407253898375107,0.7111608388995472,106146.68385554249,574.479934498661,561146.443250089,8360.451932931572,103074.65322430355,414.2261907448062,537802.2934290167,6792.49612661375,2.9803938554649356
20,0.7791132658292367,0.276446544535664,0.18780901716381806,12,11,600,1.2107996913871295,0.9212559025519583,106196.79352559098,1400.1398899267965,422194.38209902536,17450.850250546908,47382.814786312745,1906.8927972235672,148062.7404606337,7694.413987964117,124.12512638710429
243,0.7413005634008256,0.1482677906438276,0.11491096892375485,8,7,600,0.9259778393373397,0.6696437341336338,106417.80197438836,842.4074104044918,443970.030791896,17741.103384285405,85541.93372983446,1736.3446753711905,312567.31814648275,10312.775014870782,24.40425103141317
283,0.813211546898456,0.078977411417674,0.21876973545064074,7,7,600,1.8155036831700522,0.9588745363858475,106419.31800485036,831.682034294113,440747.55790204945,17851.277004570104,81486.0018434259,1777.9926561474158,286814.07484038715,10947.867939036632,30.59828141934542
44,0.6480658591222569,0.1709398333582008,0.037539719744032564,6,14,1000,3.5182892969001185,0.78966953163493,106538.62469124307,1009.9708009274086,513890.2516681687,9047.609497960078,100043.78105520488,983.1718615738597,470979.3103972646,9783.693821650735,6.492001369334788
145,0.7536362445964998,0.018365968713306813,0.2971810788949977,13,6,900,0.28921338281698183,0.9876410520563246,106817.82490267315,1428.6997348726895,435890.3140042259,12160.257161812926,12549.792917534185,1099.126329180394,84750.12691223022,9273.143008121673,751.1520915491009
18,0.9849789179768444,0.12589114791268208,0.15917455176771564,6,5,300,4.98870242524471,0.706712405710114,106884.38328548071,301.43254015200347,488695.4258026611,14365.468612291383,97571.12247175949,883.4779337456542,421952.15445771156,10492.835652011037,9.545099592778383
258,0.8008200853953789,0.06235702845569524,0.12561276491420853,9,10,1000,2.9652216709339205,0.7566102792711318,107249.75978694153,1160.7128775751646,427424.33313593705,20724.320478966845,73632.95487068947,1717.9679617058937,238784.24266171953,7814.783261424723,45.65456455643837
15,0.782613828193164,0.1092202186084168,0.13495298436110986,12,7,1000,0.5502596226383838,0.6911740650167767,107271.6497025941,1439.637998777388,427216.701699161,15935.629921753678,42753.2420344305,1626.390836476824,129171.81428548311,8835.91025680473,150.90880737466637
21,0.7881202537784153,0.4917115704474215,0.12964733273336593,6,9,800,2.5409938837035932,0.8783251227163527,107533.17034129672,472.2017420200865,466030.6871931033,14928.608958565208,93592.03817656415,1285.9084411766007,373431.60756464646,10593.429807485027,14.895639026935402
67,0.7238110465145311,0.40689750985347434,0.21541935176616378,8,6,500,2.083195288692396,0.8324650484723305,107670.39163184538,948.6678788428608,436561.5008869302,18984.7936063317,79215.46402897735,1823.490009709255,263343.552002282,9384.023736120616,35.920925228007384
96,0.9367315107033088,0.06988618831314475,0.24858019355796707,8,5,900,1.1784587303249987,0.8535034254880709,108167.47209633839,1618.0098241234493,434267.5906797126,18905.08154456976,65137.19910930772,2720.373783277135,193104.52350597724,9562.397014999724,66.0609813983879
238,0.7904072517475066,0.18794414257288466,0.1283428835710106,11,10,900,4.781110953244742,0.6532580016712387,108233.70813758842,1125.4980605676376,418850.90703433583,18344.849934514936,63547.67587078906,1840.7075084689122,195278.29587031738,8372.267862656767,70.31890884201503
130,0.7406160644536876,0.20639677530337613,0.2214776649066859,13,10,300,1.232010166195534,0.9276409270696799,108269.68133127295,803.7699945438765,424044.0239368121,19826.13022094371,53989.83471280505,2126.526868004055,166544.91128230107,7555.014750424717,100.53716020285215
262,0.8983700835254698,0.49098459522307264,0.07295259845692281,9,19,900,0.7372626335314197,0.7312771014437246,108514.11088641011,388.47151103335136,445733.24556106795,16439.15018854526,88579.03326012094,1507.566632410054,332113.0179598003,10921.452443970367,22.505413406068552
101,0.8975785170290708,0.01676621736788969,0.18096690546139496,10,10,300,0.5145801537207251,0.8145925405938379,108940.9539497303,798.0079645652221,433959.7373611441,19293.680106526313,79734.387480124,1632.8161459997143,271304.03575183824,7144.0988442054,36.629824837980784
255,0.6775815469071099,0.43990824297096937,0.2072680938334069,14,10,900,3.665356480148374,0.8463941801040716,109034.45425939886,1172.911673274157,428096.3431571016,14877.351432977679,24728.26667859363,1321.9672517334134,98426.00538677919,9346.604186700377,340.9304367207672
232,0.8768645366776527,0.031145899065031346,0.16282663844493692,12,8,300,1.1632276928134049,0.6883210519142556,109042.83380784238,1157.1247869810295,425420.5421063835,16805.001752857253,70489.83582515364,1197.0302595479243,222141.3363026975,5409.075450253028,54.69298875701376
97,0.9631464521850064,0.1580982911482473,0.18649200273851702,7,8,1000,4.498337226460865,0.849640617672735,109230.95191682801,1082.431959527918,440144.4672169937,20046.99555767126,83052.12518802036,1741.8336036435703,280640.77617402375,8708.606182429807,31.520959481219556
251,0.8624647350724286,0.08871438473485344,0.1735080756690815,14,13,500,0.5397185732323218,0.8741192064463493,109234.44861279428,1102.3949939915547,424380.4179215016,16299.452441286665,44529.71639863792,1429.4038656800003,141553.44871306265,7707.500878109785,145.3068589858245
205,0.9212103591330654,0.26958063833762724,0.10339230974680108,9,18,500,1.3631200036676687,0.7654196406101406,109301.07993781805,302.66241039956947,452570.9034386622,16077.139110075323,91824.1436102545,1037.2635598133886,350509.82327813323,10280.788456450779,19.033051265627932
272,0.7573791386254366,0.4139341876610864,0.2463139046583126,14,5,500,4.897754201908785,0.6579860289519268,109405.42910701963,1115.7157712953383,428028.78850023955,14757.667279120085,33123.01842969428,958.3563958306842,109784.37171813285,8046.133025506678,230.3002995914748
290,0.6695046372542975,0.3560070101653904,0.2577934638124245,6,3,800,4.526799371389352,0.8958685202907055,109438.35289079214,164.78807985745826,445689.66916208906,18768.59594625119,88149.29882560961,1153.835482853551,302771.9205443467,9743.16958262126,24.151132622506477
287,0.6648933623129917,0.00630375998787952,0.1779267050915148,6,4,300,4.1147922311074305,0.6839011790734726,109574.5687390191,459.5387250293979,487818.40774257685,14087.694917900384,99471.64555310023,1101.8522927596737,413586.9191635561,10662.71549316561,10.156585959489028
76,0.8790567485973853,0.39823588783693864,0.14780404238385172,6,10,300,1.2912219414947916,0.7836543024953045,109598.95889846257,820.0519333869905,499216.4493314665,13298.120694294765,100745.15209463915,1338.8636655656378,440714.367669142,13071.91343057669,8.788320449907339
133,0.8928899545638245,0.40328057393072486,0.20763501001321522,11,16,1000,4.902884000899941,0.96134552505441,109894.79248327551,509.34958401550995,423315.36889328604,16958.329320177636,47150.75092352318,1865.6375555662078,147169.8067431655,7909.309154765026,133.07113954880782
89,0.9929514467634426,0.05601945108402617,0.1293566797137225,9,15,1000,4.875335814725712,0.7962995117035138,109915.6157899155,1046.6027698228454,429609.00616207795,20224.18435912771,78245.40720760832,1964.5456978923123,258412.1724271234,9108.744778473283,40.475485670713795
136,0.9448170603957253,0.4222746992675352,0.10573014197297669,12,17,1000,2.981349392410265,0.6920035349150813,110163.97386536484,649.1849913016683,421100.2040132146,19738.749395067774,63803.19584017279,1120.2822190551192,201373.65298953172,7064.425667003183,72.66215651850096
280,0.8210054459130901,0.04707595506284895,0.11309895778273091,6,10,800,3.9917209411216414,0.748773067166746,110244.5837467225,604.3354151603817,475859.852151921,15258.739737714386,98179.70367017081,1238.5780186038808,396513.25687900564,11317.967387305664,12.288568436795222
122,0.9578208907576365,0.3999276279736576,0.13756405134077004,8,17,1000,3.7084347211433277,0.8795383412643618,110721.14888158448,1043.2808240096244,436517.3716652393,18326.799699746425,84869.23823412768,1548.3777468716294,293487.3179786882,7996.8318480490025,30.460872732402123
273,0.8900622910204459,0.0955953507323945,0.11147893159970451,8,12,300,0.9150772211736358,0.6088140641190016,110950.11933913086,398.00517040988103,481521.54331056663,12759.824442780093,98742.77529793174,662.4128977577057,405366.709999841,8943.83948963422,12.362771862920097
22,0.943343521925488,0.16297945260094238,0.07607231426966449,8,19,800,3.2258639520472494,0.6697465716019966,111308.57200372238,502.60697049903723,465381.6657655733,15569.092439041035,97050.87193406357,1299.8561677926568,380429.23527522595,10600.553577470595,14.690955151176288
17,0.6479461469334731,0.16880758570181398,0.29287291117375575,11,9,800,1.81814801189647,0.9887128330883843,111576.49796710849,1538.3425496403595,431086.3436338652,13702.956050434848,36217.03749393253,1415.053866108337,116271.09023006249,7532.906467679902,208.07737376587193
298,0.8830753305322474,0.4863881614460429,0.25781171549997156,8,9,800,0.0900327780022725,0.9851241428296104,111815.4258670312,1436.2421057283032,433828.070096724,17504.824729816683,68303.6500569461,1912.1987769738678,206595.27460331155,8076.416994848963,63.703441578610324
112,0.7707155621346997,0.3998910110371347,0.11481609971479989,6,13,900,2.360334725549996,0.8259364533050466,112063.84820081666,745.1263580308454,474226.58446475555,14059.021656055837,98918.08137584846,1683.383209478411,392878.686302804,11691.781290441915,13.28954892990659
85,0.956210912295958,0.29679622677702433,0.21373069574334688,8,9,900,2.397910508771251,0.8336797938856677,112617.8544124406,1149.4849251486028,432057.4912111792,19219.13416632449,76491.3203057527,1986.4200092769556,235326.39129915173,8898.471423905043,47.22958626192118
137,0.6482267543109115,0.03847660081460458,0.21888663276344192,13,12,300,2.6920074519039376,0.8646620700322165,112716.6621585713,788.2263983820962,422651.91841851984,18297.867130172566,63392.68540164052,1659.568104954593,193421.37820521984,6897.07660178266,77.80704736583748
113,0.6262834557713409,0.3877638083475053,0.14598665042440828,7,17,500,2.4850597441062448,0.9061425124264962,112730.24642704206,165.83476513798152,471523.31226386223,14202.490899392262,99013.30048568155,579.6557191037554,390885.5308108758,8574.879411164127,13.85363973736451
26,0.954834569706047,0.38993777292881193,0.20260949384628632,6,8,800,4.492770942635397,0.842571623863836,112748.23189315201,1101.6956412840516,458537.8503829713,16880.95053871829,95339.24599188824,1610.8200078169202,346017.3655215821,11024.079055817634,18.26004151820646
53,0.8719379119600983,0.36995438022368726,0.08147084572119383,6,17,1000,2.4828059534153883,0.7558472344876814,112842.88474191814,617.9338910791481,487724.7982623573,13733.538037664137,102420.25305281235,994.108192849425,422089.94429907325,10511.056617316499,10.176338544810504
105,0.8371851621035287,0.051106332112599795,0.28562515667822397,10,5,500,3.85623334259869,0.7497741478881688,112844.29281221656,946.6305115769912,432545.22083380836,18429.220302909653,61136.10486919496,2446.80931768525,171047.0114180629,9206.887568510303,84.57880667022366
174,0.8379106549507744,0.308302290931237,0.19388325245968177,14,18,800,4.354845618730428,0.8856347728529711,112853.9860627908,693.494064347422,424320.1008718834,15583.012788379681,35871.99608265265,1157.801151873779,120977.93415654411,7995.073251006657,214.60191343343143
292,0.7015899498288098,0.015557799958678842,0.23178842054943197,7,2,600,3.4316359834304873,0.6278564592649623,113246.43453810418,672.4934521566603,444376.0153637735,20355.931290367604,88051.2198010387,1647.5405224477904,278268.9917269834,11221.889272681117,28.614271095842646
169,0.87218265054373,0.19777254193998434,0.302409955561207,11,11,900,3.7852963380561166,0.9810594552154868,113308.547277976,1273.207366497919,432479.1821542513,16181.434916556873,34712.9819495843,1864.035267743051,113411.4322503034,7696.110733497512,226.41548180026905
157,0.7568604845780786,0.0897486617119167,0.23610965021515576,11,4,800,3.439428611504067,0.6271348236420687,113487.10281632445,1338.720666567621,434277.74468616006,16028.498944402305,46671.46320055859,2262.8782217992566,130560.09775604075,9110.11424867014,143.1616560394579
294,0.744151127972139,0.034252703313489785,0.2389465873776668,10,14,800,4.691524092242413,0.9484817929052208,113578.91519956723,697.5121390441356,426407.51575445844,18159.725431396437,60714.31208311621,2271.777346592152,181143.79406990917,8847.72568735723,87.07107319948028
72,0.842469853780352,0.11432140275173136,0.21151020532175702,7,8,500,2.4908259332294644,0.7904842787156057,113615.41579247726,956.6631950530812,455703.513903802,17369.686360838794,92910.93660776321,1783.6673570637881,328562.61208660627,10211.64518986289,22.284221794169355
188,0.9127161319380117,0.3526927970561018,0.14391059395377567,11,12,600,0.5595980969886394,0.7078998446067959,113759.43513364535,689.9403284720803,427077.24881331617,20558.686962812433,72251.64971422717,1879.500241855507,218521.68148522836,9289.750734482606,57.44891027899233
233,0.6695010382649178,0.32786183628082816,0.2644047655748204,7,5,800,2.023992145425999,0.8616303181487992,113779.49644538626,1274.0113892548309,441445.15888172697,21470.50378295423,81798.41073070478,2199.5623708010135,254035.51014788388,11187.797628207172,39.09744141603071
140,0.6150387092825044,0.23989066342825238,0.18422716216819832,14,10,1000,2.088833910836669,0.768542800910828,113976.04672619014,643.2825800966564,427741.7251368121,14342.180192230904,28514.608077017347,1309.0886197613295,102933.81198433426,9185.436659943547,299.71107587501564
39,0.9311476015150355,0.13577145790987094,0.29957554911723094,12,4,1000,0.2584086058430385,0.8125418526272592,114260.55625513078,1784.4541272764825,450977.75947739044,15766.665510359288,24733.360341301235,1986.240354124782,93122.51029743912,9615.985670657443,361.96939954144324
168,0.8606077867209059,0.16296273197603744,0.18707918166568674,13,11,900,0.7479032133378288,0.785839438654324,114522.76296291653,1225.8398209839283,431156.3951008984,15145.60031067213,36061.67105584229,1732.9516712479315,114517.2565741738,9134.578118267795,217.57475349818236
91,0.7294716945616975,0.2127182193082084,0.1622831136053365,6,12,300,3.0531002122081627,0.7154522212961023,114785.61021803699,470.20570163727575,506196.5855398253,12012.60215259844,106084.17023270292,684.6575251495074,451483.64109227847,9027.723283947082,8.202392464631503
116,0.6784452398773811,0.2527539395530169,0.18851469391012618,14,15,900,0.8927233102716681,0.8610984431407498,115582.44962492718,934.2709140347665,427326.5214745284,15851.568502273689,32318.73082985172,1180.8544734457598,110797.49118209218,8630.678094949277,257.6330092707959
207,0.985170750095032,0.24177282335996236,0.2517977649325474,6,12,900,3.1657568779701117,0.9805613368826628,115894.67248363634,1077.9802370917241,452688.21110210073,15933.903578256066,93277.0898899156,1610.0732608645271,321979.94024882535,11102.140396527851,24.247736095126584
71,0.9075949660722042,0.472382864941214,0.2648942172032234,6,14,300,0.6457970757574749,0.981620410903489,116544.07413669546,579.165767758584,486134.9789239603,15248.064681228509,103724.75381898117,685.6459176740079,410278.18250694935,9497.58514271839,12.358978783489194
244,0.6393582598853589,0.33015135985066907,0.23931179866652078,11,15,800,4.494504120031177,0.9129939698255751,116832.46411847977,1091.1869452076814,425225.81780893117,17959.806158902637,54627.90508855896,1662.5256317565045,159540.96267611752,6957.249857306859,113.86956708129135
175,0.9206912332279167,0.16972509627140303,0.25444753412395366,12,11,800,2.7650072629597924,0.838990345052772,117097.21909822716,908.1789915116403,432127.6191674327,15414.54891588752,39438.77108218771,1729.3020067666232,119409.25669947239,8511.7429484887,196.90889417980225
172,0.95301339432784,0.04125426722021064,0.2573542140690501,11,7,500,4.887331931573929,0.6803436359449176,117141.97185244535,1452.3533721062645,431463.5502716731,17247.163420843484,62000.77075966777,2701.208384239158,171395.85990792097,10992.343879585027,88.93631549601247
181,0.9493692952326642,0.45035093200562926,0.13651627806203662,8,19,500,4.561816728083455,0.6842648756022667,117531.68909742434,942.0638946015811,466155.58114419953,14923.167769899988,101765.38482655193,1260.9212112399705,375271.35169048264,10046.3562900097,15.49279678718296
257,0.9330721877388173,0.005515807131232897,0.23486364534066648,10,11,600,4.209851857483543,0.7881276216407143,117544.96631664324,1157.5648555394882,430348.92243732436,19617.03420593751,70150.88696901005,1449.6157153453366,201497.46498394862,6952.620639813011,67.56019972857943
247,0.6455826538857269,0.24300775148876996,0.28608915436582233,7,11,500,1.691337529972492,0.9712334561304199,117691.34271032565,1014.0785610618767,446659.7876176822,19037.145752110322,92944.36125583875,1579.5918873365456,310617.8513023697,8836.628321860691,26.62558666293733
132,0.9848395143056471,0.39500677939592804,0.21716806973369218,6,15,800,2.7095047368917906,0.9491783343505633,117779.393284829,408.05850323931156,463282.48013453843,16098.737771530528,99508.90927202773,1413.2914005112368,357700.4202532833,11113.729581159077,18.360651469764598
94,0.7892664804207569,0.3030509405279193,0.24828683498993873,6,5,1000,3.7298726277435907,0.7634073171743667,117994.6513483235,1014.6008584396534,450429.74257471313,20170.760101035044,94628.44172719773,2166.633092041154,306501.16557220166,10749.153900154186,24.692586282343854
29,0.8883759697008518,0.1540303959261946,0.1727620691664698,8,14,1000,4.865052773762228,0.7572390898667042,118002.45767534932,1074.3548316098058,438277.89226887777,19597.75788892247,87347.29781506241,2039.5176921161806,274151.7723189403,9661.812030256393,35.095716326785606
197,0.8268065043946671,0.36922460462566326,0.2735546683904044,11,14,800,3.3379669278179236,0.9231383767765035,118045.4858453009,1291.983263139348,431356.832264496,17448.090321786793,49048.3909090013,2044.1176901503397,141778.20208774853,7491.294327945383,140.67147496093972
190,0.6413235828496062,0.29233535022129437,0.21646235975997863,9,18,600,0.02469990467204808,0.9807247141692956,118074.55976811495,514.8203883186643,431368.74133278726,19427.751942227656,83297.3860121653,1304.578060644243,260776.15047476153,6991.7472466721465,41.750618381794794
30,0.9568186220708453,0.31556931299863145,0.24844339106249452,6,15,300,0.9762149389902225,0.888980846104602,118174.63019710623,746.5521711292167,491240.34349900676,15445.900517674077,106409.73135554674,779.2163549024791,420956.9386458126,7753.218330496712,11.056224549848226
