,colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,reg_lambda,subsample,mae_mean,mae_std,rmse_mean,rmse_std,train_mae_mean,train_mae_std,train_rmse_mean,train_rmse_std,overfit_gap_%
278,0.9175958865472025,0.2486279651573441,0.11193324146856552,10,4,1000,3.7705384015808203,0.6071782714273967,2903.7930209471306,6.199724721766413,7742.707449711456,161.4008290996026,1423.0791237044493,45.82814812478963,2691.995651699653,114.07985145486482,104.0500048506229
17,0.6479461469334731,0.16880758570181398,0.29287291117375575,11,9,800,1.81814801189647,0.9887128330883843,2905.0620284214165,3.830847428343521,7929.543192813846,188.04898115456564,721.4219807588396,11.261669487855134,1500.2215939119772,33.199654312404654,302.6855440924712
356,0.9864190020514709,0.3805188951253915,0.29523181231940143,14,9,900,2.3770330392503687,0.8537358958844816,2905.180328647843,2.4758162731799636,8118.336347493389,101.17856684034969,471.9499883013838,13.322839663512438,1180.252224689605,32.95640293180872,515.5695308106705
489,0.7061480446407902,0.27716873717017243,0.06985159447888252,13,8,500,4.742514716090974,0.9778662928684381,2906.440055814352,14.684052474748263,7886.105577778038,153.39285420275945,1519.489909387142,20.634948611110712,3275.717187697023,43.55758928411817,91.27735155454968
355,0.6169166996890725,0.28231452549863156,0.2890512896315274,14,10,900,3.5652302531715936,0.8665541654312825,2907.1090888128033,15.19172880521033,7974.634101647284,159.5939423330185,496.7002678363124,12.19751554055888,1219.3286755208499,36.278281028349404,485.2843811573787
422,0.838838308074688,0.2974016073388948,0.12166011754756577,12,10,500,4.025451592478314,0.929193522016707,2912.45105447974,9.787929162069824,7831.996389598872,152.1121038488092,1426.0685460894194,4.9620735065773856,2957.418827771626,48.70005075829751,104.22938732267077
463,0.8387407507551038,0.46409104905697574,0.2887418560046388,12,5,600,2.346426136628952,0.7772237449321684,2915.7817386122115,8.096335862954563,8046.528658485964,103.01728113140848,766.6295723151551,22.02512520275207,1506.1271671230618,49.561601268293764,280.33775944838686
157,0.7568604845780786,0.0897486617119167,0.23610965021515576,11,4,800,3.439428611504067,0.6271348236420687,2918.355846229524,9.814085039780522,7889.000246132663,223.1662636976405,997.8266925912977,25.773827429938606,1841.7637012842333,61.081126862607256,192.4712144802144
55,0.8707079617697213,0.24126047482132124,0.1579076973315415,10,5,600,3.012204629505595,0.8214812209383203,2919.0303275202155,3.6302492711752574,7778.173398765303,149.42181570506258,1421.4641788412507,37.91212536455654,2709.0372559272296,107.67535633094901,105.35377331138594
336,0.8250846796089357,0.22061185682766327,0.191726590941717,14,19,500,3.6285823160997452,0.9577810227296929,2920.9537410690477,8.157569187437957,7877.163063707198,159.2842152605373,1121.4633562115973,7.320924317746514,2332.1871605812335,30.81006192703062,160.45913358562944
250,0.9386057354761113,0.4594632668197772,0.08567230605200847,10,8,1000,3.642453385808066,0.9105789785998899,2922.1964001394663,2.7665783775103443,7805.289240636582,157.766120014943,1555.3828609160912,25.607433590593864,3149.8203335310413,73.65326620503022,87.87634051839478
175,0.9206912332279167,0.16972509627140303,0.25444753412395366,12,11,800,2.7650072629597924,0.838990345052772,2923.328871641735,3.845615933985454,7996.625649050323,149.5598009298085,829.2433679330771,28.919905827470195,1633.299013090117,64.09880523432867,252.52966555864674
63,0.9911602675017084,0.2780025193212923,0.10680591648327509,11,11,800,0.3689828236769943,0.8215417137605283,2923.742960274316,7.185574973574236,7825.637435132653,121.98566067097228,1435.405783107751,39.8511964219841,2855.62832421372,119.53598145402445,103.68755613790368
455,0.9286591731847085,0.2307614637943034,0.3049916970455402,13,5,800,1.8417360689717566,0.7729384905613389,2926.7067012997454,13.42646286252983,8230.717089314143,81.11122143357434,565.282898055848,18.347229214727115,1257.845241155484,39.930419130452606,417.7419503341487
491,0.8461014613129656,0.38021215584123585,0.16387664943242972,12,13,500,1.989328515087136,0.9310212209096188,2927.990786678784,7.144878172375466,7831.817708738068,119.78122517898248,1328.839768869753,11.81924807879852,2681.1619773416364,59.272447223660535,120.34189939763706
374,0.7417071059364186,0.47453559815742197,0.2986930608963353,11,6,1000,4.034827454419968,0.7838659481610645,2927.9988403318052,15.196704226763238,7962.839639014831,121.05755870422799,788.5024428720762,23.8106539104787,1541.2815749228776,55.08572122249391,271.3366859925928
154,0.930326700225905,0.0644349337367226,0.11053565627774256,12,18,800,2.780908675198785,0.9026543215139738,2939.023668926739,11.19242016641018,7863.322299078041,156.39567930104306,1456.331023846628,14.480201633597321,3037.9522188790093,45.21786731405537,101.81013937091402
192,0.7231719766364764,0.35234038136832335,0.0705560356368845,12,8,500,0.9417454188280072,0.8923317899483505,2940.121915876634,14.299249672847699,7858.877015351678,155.0448162295451,1614.4249023147652,23.235758401747475,3368.094891197042,53.88388052187182,82.1157436100671
291,0.6765041671658347,0.3068887094078495,0.1406516363194478,11,17,900,4.030979405018954,0.9374949305626897,2942.9817161715896,12.71455534426015,7759.868122555398,106.83067082104235,1442.8180133107908,15.720654285694144,2954.3923772843264,51.65018652585036,103.97456151926039
494,0.6642718338847381,0.012485831058524799,0.14471163037903775,14,15,800,3.622991434238145,0.6446371999828989,2944.6019635512735,3.0053717682736396,7819.287441853543,195.13636083575105,1247.0229332900071,32.31558149312318,2547.6425718573423,105.74483756225834,136.13053817563417
487,0.9575940820187843,0.16874016283744908,0.22883913094949912,10,9,1000,2.600370305555752,0.8087812013914255,2945.238418115212,8.437742991546738,7872.247830995162,128.4447619696874,1105.523240297928,40.046454867431045,2060.4896241623806,87.83234764348303,166.41126217495875
253,0.8973695144306437,0.3059702526686655,0.04177921376754789,12,7,800,3.1814567698962404,0.9044486148172632,2945.947720203129,21.91817584137794,7950.374881675809,172.65810757493446,1619.1142871480654,19.04294775711886,3421.9234751196686,38.327013356560066,81.94810234132204
117,0.6952731124186906,0.04972069637967258,0.08295165729983622,13,14,600,4.813246592774373,0.9777638902309094,2949.3155830025194,16.31240262776657,7882.032396904193,176.41152923416837,1587.975364911401,7.706587780893701,3465.2556279061555,24.920324491931517,85.72804390873361
39,0.9311476015150355,0.13577145790987094,0.29957554911723094,12,4,1000,0.2584086058430385,0.8125418526272592,2949.4496272082556,16.354591025439632,8268.80116474299,44.60988848867672,593.8686846623629,15.53204779049121,1278.6413715003544,34.36012565515834,396.650135523669
419,0.9228757275164752,0.4306598129075454,0.25517569341004637,14,19,800,3.0664584244368953,0.8550752987583742,2950.3163348388202,5.909995306000889,8023.688511928074,115.54669672559214,764.3916171212319,27.52398973076026,1579.3823643874791,64.01247253449161,285.9692164011399
120,0.703769373372517,0.18984620408363345,0.18708848275444231,9,5,900,2.0470582609562022,0.8208188723407921,2952.0118204998566,9.779855108172383,7784.767482964577,130.30323379625898,1409.8000657033751,33.404925508384665,2620.9261050285763,82.05280798490624,109.39223172947177
357,0.9997864992862523,0.05240403249878606,0.15957123985171276,12,9,600,2.28849802579647,0.6835530896020655,2954.8980449936776,6.089802213487306,7911.811448485588,149.9758272673087,1283.8875043410196,41.328965478516075,2484.4080771247495,104.80662152559646,130.15241093964357
158,0.7203854267787265,0.3540860443226408,0.03020518044063151,11,1,1000,3.1045775888373854,0.6182968135250051,2955.540467315419,13.301020350212859,7796.326827406817,192.1121006233088,1754.3022702706985,16.822273427104932,3476.232677867547,47.06807912615301,68.47384384102536
296,0.667632428142397,0.19487969371324604,0.12385087101241557,9,8,1000,1.9020027448520482,0.9907201314042637,2956.2789645215125,3.7138136152550905,7750.658090688526,164.44374903380486,1617.9638999417584,18.109440607028933,3240.1177619482964,39.5263281620361,82.71600278769688
130,0.7406160644536876,0.20639677530337613,0.2214776649066859,13,10,300,1.232010166195534,0.9276409270696799,2956.997531409512,8.725440611367151,7990.218874885635,109.93579189327264,1179.7376371955227,26.580118302959086,2325.2379383086986,60.981411735087036,150.64874071822433
197,0.8268065043946671,0.36922460462566326,0.2735546683904044,11,14,800,3.3379669278179236,0.9231383767765035,2959.234597786433,13.287960569717765,7879.183783366537,179.33202845067277,981.5557432281972,21.697496251570893,1889.3904171086424,51.357506608823954,201.48411011828338
88,0.6611436556737328,0.12297886419225407,0.0582044119778667,13,9,600,2.6225569478512734,0.7641587307958646,2959.2713511317147,12.420994116430204,7868.776206516634,189.13815482703805,1677.7341551439977,17.32264905662304,3636.3169500920953,71.51512140319804,76.38499771006477
60,0.8832724782332799,0.24083349398205767,0.12339627703667633,12,10,500,1.6512626450954926,0.7737807377953085,2965.0853047005126,12.936274968710718,7900.372965902857,103.39982473307252,1495.6641904095052,29.68911726852848,3029.8092990021228,92.60257152910141,98.2453898216743
171,0.7995552613805424,0.30907786715905955,0.2207394911632312,13,18,800,0.3620813607317075,0.813696882390578,2969.428202666384,8.451692382462232,7924.413899084434,75.97478074946609,991.3410395346323,34.70738385523548,1930.8293651449242,82.1693799648244,199.53649493420852
396,0.9015318802276875,0.010335684445952231,0.09070589403949314,14,17,600,3.1421702370949944,0.7927469917098466,2971.821533843678,16.066803152359068,7965.253057422679,171.9891166996684,1547.4985569211694,17.318998297260194,3356.1023652076315,85.02579730633528,92.04034281985211
327,0.7156979087890618,0.45004159150824036,0.04484168806015768,10,3,1000,3.0147143823973077,0.930682943896595,2972.268495382683,17.37819059004314,7815.830228532413,196.60491503120167,1775.8218706449563,15.91235924096843,3588.295067910136,41.21136370981328,67.37424763797915
445,0.9926829370084567,0.22523928573529767,0.16401046306747466,11,15,800,4.985911769514752,0.8236237139786409,2974.5447799172302,3.366105212456967,7857.395474776287,144.0690100297848,1395.4326357438988,30.785062519739327,2772.82993107178,90.19905753985859,113.16290759757916
403,0.8137162207574703,0.2703672835665521,0.1388787830728194,10,16,1000,0.5924617938420029,0.9846053355932339,2974.5857975786053,7.967238939867449,7798.076083969583,150.80849270940627,1488.7243221378474,14.288139241598468,3009.3502412513894,39.53749833156529,99.8076979965654
238,0.7904072517475066,0.18794414257288466,0.1283428835710106,11,10,900,4.781110953244742,0.6532580016712387,2977.1171014307038,9.395285274852332,7811.104095729498,122.63860571172006,1509.7129102085428,41.14339357520203,3008.436096487168,130.95502940038088,97.19756526553532
318,0.6687393925308378,0.31893854633181695,0.23229437508237355,11,3,1000,0.7106856189672883,0.6046826442923616,2978.6295565239366,16.119124809615624,8084.514429184529,167.84051301050334,891.3981838435583,23.236268527282917,1626.2983375758258,51.38566879657283,234.1525269527238
244,0.6393582598853589,0.33015135985066907,0.23931179866652078,11,15,800,4.494504120031177,0.9129939698255751,2980.3240380050543,4.853791969010152,7811.993281314096,168.23018303571584,1174.144370105317,23.50378040112082,2281.6849973945555,70.44879350857921,153.82943647191604
136,0.9448170603957253,0.4222746992675352,0.10573014197297669,12,17,1000,2.981349392410265,0.6920035349150813,2982.38159621526,16.34781815178119,7854.215382814808,155.29250395821134,1517.6650586688322,31.117592856782192,3118.656546151565,96.62911578897567,96.51118533565986
61,0.7014728695492555,0.20260104339070856,0.1814419075615032,9,8,900,4.113951759383466,0.8976846627773192,2983.336600624258,7.235932882302048,7760.1318860810015,190.6722308148931,1541.1475936311044,24.305004089204907,2987.486967155353,68.65052600969815,93.57890269258418
303,0.9156643386354926,0.286674672817609,0.20764752104202117,9,5,600,2.4418731449146938,0.8950262996371308,2988.6101811772264,4.694909784832519,7844.442553613807,143.8121856369936,1512.9643638054304,24.718040075536205,2851.0727129643165,70.32105914451779,97.53341537141232
469,0.8570310441294535,0.03927891546186357,0.23216941697785298,13,11,1000,3.513201029291144,0.626611043284342,2992.4171640042896,3.308731368234589,7990.755784462875,135.8001219303462,895.009734633668,43.05873943150163,1723.772863506907,89.07126205122738,234.34464991926606
395,0.7347858902869826,0.49977195935954716,0.13172535058451829,13,8,300,1.9034484058043288,0.7657878862157373,2993.2257289246663,11.895612873804891,7930.132965410939,119.89677367388263,1554.4619669202486,24.79459132590482,3194.0861828065813,76.37529760529294,92.55702568618929
294,0.744151127972139,0.034252703313489785,0.2389465873776668,10,14,800,4.691524092242413,0.9484817929052208,2996.290143446656,4.181708703099323,7869.789036732957,142.45115003105414,1320.2351002337127,10.375221262909124,2559.562862112139,43.469675359165684,126.95125609948126
208,0.8406447280585325,0.4095944297133951,0.27526193900452234,14,9,500,0.8738672141368858,0.7443090076442399,3002.7791005746444,5.405032867604453,8090.054722390346,99.10113951037269,816.649274010941,24.69721122685929,1593.9370998222269,49.89699582256048,267.69506765451615
464,0.7976590682551531,0.43052264975165594,0.148350070376173,11,14,600,4.746003465904457,0.9331327607476303,3004.8004488755705,7.977683602947753,7881.134093158963,137.29043177520637,1594.7319086934888,17.871739996256533,3284.7336834392604,63.82499719463407,88.42041301708852
470,0.6923178615706127,0.4578361161308249,0.1948943476698689,12,16,1000,3.295227050661162,0.6844927325891724,3005.8557216411177,1.1596241450650344,7864.9730138752775,143.00667435562855,1220.0703257010334,39.568482460981585,2343.1282135166007,106.11790429342776,146.3674149204473
264,0.9142606472320928,0.05916809546169366,0.13297146690888648,12,9,500,2.938846804310991,0.6737905012534557,3006.479187801641,3.7973973919086674,7917.553385208725,109.86528649273373,1548.3194496256745,21.70858388143325,3120.7577277928867,83.59599550870183,94.17693089940158
480,0.8900024305196474,0.2871437875451055,0.2101637011582543,13,17,500,1.5693774836123526,0.8152090821455612,3006.5303150781715,7.160457889131409,7946.252820400786,125.34061696703829,1279.3463174001179,32.73717300287281,2538.6099159933824,93.36975266304746,135.00519555862164
16,0.7708431154505025,0.40900738296124656,0.268219174976903,12,6,600,2.087055015743895,0.6888431241882921,3006.9280278971223,28.86447349650393,8087.205568002813,57.29128995691356,949.8925022120819,30.19509122594382,1768.059818618514,65.29487101429854,216.55455968908862
34,0.8784119186699892,0.2850305850446825,0.03915294813123056,11,2,600,1.4764529420946937,0.7290203056954402,3008.110953375761,18.2943946067442,7913.643987485423,145.09497220635228,1782.242551286233,14.559311541817939,3458.7746429983285,40.23509370458049,68.78235519653744
58,0.9467474821243366,0.41924038188199253,0.13782744251408233,13,10,300,4.1093002964517815,0.8824968908625985,3010.2952506290494,24.504677650726208,8045.591314635293,158.75219749800277,1555.6373936167872,25.743825784969676,3265.4850488754905,46.53724298367163,93.50879986435964
475,0.9941215329149142,0.08301091182143039,0.04432945558370757,13,8,600,1.631269590205734,0.7197533494821393,3013.652503079104,9.872437698535716,8042.877570358246,155.2520965669986,1750.3344057684264,19.855303415964563,3772.673539257741,79.94230008513702,72.17581355581362
332,0.9521259048595708,0.31170297907972006,0.18081320835468484,8,5,900,0.7399207368291738,0.9410231127606214,3016.911686195559,13.172603606997951,7872.3074418548495,217.54350132447595,1625.246246347223,26.065460010063436,3068.1539228716233,61.22503656949781,85.62797440548687
496,0.6501945187196603,0.38638570983253956,0.08107999747199458,10,8,1000,1.8294290477844022,0.7272198290203675,3020.556302443329,17.456950933557223,7819.963797687226,181.42191159234204,1768.191088459231,34.704014408176825,3582.995575329429,94.28370550252434,70.82748138242152
361,0.8728775522506442,0.2340770706505152,0.18375257661241665,10,11,600,3.3343333027546085,0.9293237719282872,3020.995700417181,6.6195524779971295,7864.756174047179,135.61474203695408,1558.2375772707792,16.46703339825546,3092.6793013742827,55.51971814897634,93.87259969101711
92,0.8324952885690449,0.07718135763710116,0.15434203055644524,8,1,1000,1.683021390969603,0.6537658707755897,3021.053707894487,2.6441207044949455,7846.969448685327,171.60254381037376,1677.5479544691618,28.83427244444747,3025.7381355252924,73.63347127421929,80.08747230420965
394,0.7690516788054437,0.15146545282021462,0.10758854020690933,14,16,600,1.3571928881710011,0.6501425903169542,3022.3851810436186,4.049100816032034,7922.316016400192,139.3399183323552,1598.7826024612834,21.74013876451485,3391.812997741452,99.37659971958875,89.04291154974646
372,0.9789580998345787,0.16867007050851174,0.22749435097721574,14,15,300,3.449998686544717,0.8760386232951374,3022.6360729344847,9.782882528372673,8019.3473870503,200.80137470927906,1314.6868779497015,39.164860878763875,2668.439486923438,77.96373471048969,129.91300237577389
311,0.7587187388345266,0.022193886085427217,0.09334662183452032,13,5,300,3.0853325805890064,0.6455353573906405,3022.8986150594283,8.798106549843755,8016.515620558101,140.26214359193204,1717.630790759197,32.60670820106172,3585.92872575759,103.07889418855233,75.99233964147206
417,0.9745068557652876,0.27099503744488296,0.29189545338805245,9,9,900,3.0862451042436283,0.8957632919325247,3023.775738510596,10.223566161440285,7983.180798050805,150.14867798436063,1229.6478319920127,20.13550959418687,2274.279449751349,53.750826250171066,145.90583253516746
5,0.6923575302488596,0.12051273301300586,0.21497905564763747,13,15,600,4.546602010393911,0.7035119926400067,3025.2694343104995,5.651424723935784,7900.239289008484,137.61223059623464,1286.6304987409767,22.3140275290655,2524.3956304056787,64.67243653274032,135.13117692071313
218,0.6355069576431074,0.4808328679774066,0.20048801367730995,14,16,500,0.4833822482335981,0.780148374503274,3026.824199018834,3.7564793683319357,7905.627309362227,152.26105496010047,1228.0112341597426,29.04624599378831,2440.8805360572915,94.45111087628572,146.48180039573626
229,0.8377163002247099,0.4682245869418303,0.27283155777941276,11,11,1000,3.0127658192143247,0.7459192876578118,3032.3709729333855,4.543641438597634,8013.1668946979335,85.45462952522479,995.4378482821439,41.069050770728026,1854.3186395966268,83.95556259578184,204.62685120587253
107,0.9355592345783736,0.06233134060163342,0.2862525647852117,11,19,900,1.8965284919277443,0.8976998607373154,3032.9229025534805,7.466791533444205,8004.030036856876,121.25362362313356,1037.57597837347,22.15010716756532,1976.2741132952099,50.717330428298304,192.30851193258792
170,0.9631274611938561,0.36214265406320595,0.23474849173038492,14,17,800,4.933312966335732,0.6569982171606052,3033.017616658157,0.19038066156830694,8070.6081256856005,144.65515335869736,1021.5549264137944,40.024537768819954,1999.1123577445803,101.87162796502845,196.90205961863208
24,0.8165791895310264,0.3478921996725411,0.0785650065391899,14,17,500,4.981268498789621,0.9861677405155175,3033.450634836083,21.81922126132321,8090.192403999831,178.47662768487152,1718.5862916135982,5.764265857507252,3845.3612003589583,34.11098571714779,76.50848547080781
73,0.9325485960250005,0.1538886198855247,0.2549157205639187,10,17,900,3.1015477567673235,0.8816319072396894,3033.716103653984,7.40837296627147,7892.50660645399,89.73282190232669,1289.5137751856112,25.118926872943156,2457.4648101311373,71.58622849060211,135.2604649932735
223,0.9769548076408933,0.4366683308619239,0.058529263405632886,11,11,1000,2.8328768108570928,0.7564171052232698,3034.3185609583165,10.57652108738523,7993.65914159896,159.02205341992402,1791.2570619557857,24.22344205473612,3792.323260725054,78.18285926700219,69.39604177444487
38,0.9355734008277453,0.4302023091558376,0.08507540815475921,11,15,1000,2.6854121359832774,0.7306604967184164,3037.030483617064,9.767981184373934,7942.100371922056,142.86942320724202,1729.8066846398112,30.88310596011372,3606.7152899906628,107.81098147701503,75.57051377966258
2,0.996884623716487,0.30874075481385826,0.19349594814648427,14,17,600,3.0592644736118975,0.6557975442608167,3037.271826574375,2.95179610184191,7986.784168361609,136.2569383702464,1281.9117983458545,27.521402196440928,2566.9551475458416,99.70100880635331,136.93298013900736
90,0.8891584386487102,0.4104307365766763,0.22553718125096608,13,19,900,3.8474646659596843,0.6748174994230093,3040.037910075962,13.457882231235072,7973.71310505502,171.04042009359262,1136.680026561211,36.00703446624643,2187.9001482336685,97.81312857747038,167.4488720693865
217,0.6209355503146033,0.18923821174293454,0.11888328155379758,8,2,1000,1.667847747361002,0.8321900026866699,3042.25243170011,9.549986406987943,7780.898496926005,177.31906732887722,1850.1687572722876,21.733026078186352,3522.28061525265,58.4835596546225,64.43107796206205
216,0.8160047658418043,0.4400395437807291,0.20526321071415826,11,12,900,2.2842932244018432,0.6761299451276271,3042.96864009158,4.950260146028631,7904.136468831563,138.93134295850487,1290.856621093766,47.73496899396268,2415.4418079383545,116.81549403329105,135.73250432051992
314,0.8873716919274941,0.4770165637925203,0.22641803533188648,14,14,1000,1.2880361016686093,0.6238098801391087,3043.7868546132904,0.5448672151620433,8086.8637486125635,135.4309889649495,882.2943506657526,39.0743902706021,1713.4511152587722,90.90710971582692,244.98541811092193
307,0.7086275059004159,0.23644856640545242,0.30515209385663133,13,6,1000,4.457400078117534,0.6011684130485447,3046.758883883796,8.587990884137541,8197.602093583104,159.78981951770643,702.5612847294215,21.808941565041255,1415.897176222643,48.35579775595918,333.66450018053575
105,0.8371851621035287,0.051106332112599795,0.28562515667822397,10,5,500,3.85623334259869,0.7497741478881688,3054.7969354763504,16.137499639641714,8027.97655923488,172.40128512027758,1348.2329040394518,26.096205271435583,2478.5259383547955,87.97844739220969,126.57783579705315
96,0.9367315107033088,0.06988618831314475,0.24858019355796707,8,5,900,1.1784587303249987,0.8535034254880709,3055.582659194532,0.6785917395502149,7972.904909122811,146.10421142155107,1527.4074326322434,34.83422595967244,2797.3546708881317,104.88344129976863,100.05026778799433
137,0.6482267543109115,0.03847660081460458,0.21888663276344192,13,12,300,2.6920074519039376,0.8646620700322165,3056.01360224736,14.865992354664504,7978.648982400863,156.02356348025174,1448.4423013988278,34.92530352392634,2903.3437736048377,87.37772467350024,110.98621597118682
381,0.7507942167705121,0.27599515106036054,0.25142593659690843,10,10,800,0.8894406202451172,0.8058734468485755,3056.1608318203557,11.105399858803995,7977.488071216144,50.3694646993545,1281.568203966168,40.5804578052125,2369.6700044136264,97.91227301027288,138.47040074513544
408,0.8710163782014135,0.03605554646471759,0.0716204225434088,12,4,300,3.208671986492791,0.8685916594668828,3058.175310006613,16.765646782136784,8088.045922125864,181.34839609735496,1785.7882864729136,7.341219466620382,3685.009587672095,22.906441754867945,71.25072065775355
325,0.642103674078805,0.08367986656931398,0.30160757694897733,13,3,600,0.6789452353196856,0.6397208811014772,3063.929061100858,2.2034582613417175,8273.209393324938,223.75434920724638,691.8896954363368,16.602321655974706,1376.5672739901686,38.774082520104805,342.83490292027057
148,0.9509843450521521,0.13280002129435303,0.04885447638484125,14,3,300,4.260967666735039,0.614168947367418,3064.4881342356407,20.06887926064736,8200.949668200632,187.577223817903,1808.8986915785754,9.901045402162481,3914.448681497617,47.36466971590501,69.41181662093787
213,0.7770867867118109,0.22289545728861448,0.22735505541958542,12,14,600,3.016097051066861,0.7348908531021682,3067.408861351794,12.51244459120737,7988.141899664151,88.20603108572276,1322.5341829400875,36.2797920979534,2545.275694431157,107.05754379166935,131.93418369971548
172,0.95301339432784,0.04125426722021064,0.2573542140690501,11,7,500,4.887331931573929,0.6803436359449176,3067.9737120291447,8.750056644385829,8049.901441809995,110.07835849216254,1325.063663179675,37.23465818373214,2474.552382599352,102.597810930538,131.53406113839955
135,0.6135783914343195,0.34871013362341996,0.09920470221176522,13,18,600,4.721332445567169,0.7896856866629856,3072.011517817086,14.32025485211692,8002.767546162457,216.0423806121837,1794.7610493764923,17.048562929357114,3891.4790864828387,70.50703213404218,71.16548851359994
10,0.9705203514053395,0.32553851275097223,0.28448790266313423,14,8,800,1.654490124263246,0.6254233401144095,3073.3935212657466,14.737901769824989,8295.925434830087,91.38016260186848,719.6073925465903,40.791812911716605,1436.369274887297,75.21529336552454,327.0931000846774
451,0.941033981975337,0.2708232091083799,0.23748018761681775,11,16,600,0.9268638954125574,0.8399085259881992,3077.6865124926094,10.637139556935264,7980.494598508359,109.16335026385995,1386.5233275358323,34.35990905770953,2654.052349095168,86.83354237403641,121.97149167063488
12,0.9395655297064336,0.3608647605824366,0.08079547592468672,12,9,500,0.12709563372047594,0.6431565707973218,3082.694956192105,7.4486343134052335,8035.777778760462,148.43252476701252,1830.8742558490565,30.44082539649081,3823.8623714848036,102.12748171015188,68.37283862307216
472,0.8764847237546161,0.30151977752664166,0.19569746940957647,10,14,800,1.7375354121259052,0.7741574584702943,3089.690285656349,13.59710189596219,7959.163905638234,122.79858224135815,1561.1464357295474,50.312554646349575,3025.159176057075,131.82033787297723,97.91162538910001
188,0.9127161319380117,0.3526927970561018,0.14391059395377567,11,12,600,0.5595980969886394,0.7078998446067959,3090.2035947462064,10.558162982941473,7992.477113774148,98.66618315328168,1663.979065651325,37.10528236307312,3312.3648021461795,113.70293996620583,85.71168703595555
393,0.6005895288345245,0.3646723970439982,0.3000536499397856,11,19,800,3.7094816347935753,0.9393701516362098,3091.3600193713864,15.662072640732477,7937.550939816942,144.16546238184685,1163.9722740375344,9.770823323540203,2226.6032952629907,38.73580174579654,165.58708384420675
257,0.9330721877388173,0.005515807131232897,0.23486364534066648,10,11,600,4.209851857483543,0.7881276216407143,3093.268857256459,16.894577279340773,8008.693760477778,178.50100061463513,1541.231701573063,47.58964058179215,2962.7781649880435,119.13999924611235,100.70109212646639
99,0.8496951983655968,0.058449020354182035,0.29194963708404253,12,19,500,0.6963603633169363,0.9176100757081184,3096.7473320647046,0.7972695745267264,8055.254283523976,145.1211460077306,1211.3278152733199,18.65535571928931,2319.4752847919385,45.79380053542966,155.64899055553886
436,0.8538557025949522,0.29107190378889924,0.045524511752779565,12,15,1000,1.3380039943085376,0.7342695332156238,3097.811567909817,12.649490782929105,8092.864769250409,173.21723258994595,1934.1918553738822,19.64589593642859,4235.312602562893,85.37420016416769,60.16051144579995
333,0.8843538866729277,0.45347140441741696,0.04971171371049174,10,2,600,1.7673037027339122,0.7833865698277032,3098.8415568045893,9.074275361449423,7986.404474895753,154.4486643940542,1965.4004919591173,21.26004030334483,3868.032120743754,66.71574081035459,57.6697253044673
454,0.7298047200701369,0.13475593114613632,0.06727797552149305,9,7,1000,0.3157014646369566,0.9107161933628909,3100.0724992368046,9.665768750226963,7941.524303584465,209.05011422758636,1973.2776445515983,30.90648142922804,4026.837827489287,91.7659810352023,57.10270208535484
379,0.986821072570414,0.1963968879046717,0.2662665719022604,9,15,1000,3.203075917744437,0.8666401916186477,3100.4597388500056,16.18973644564302,7962.338730145668,128.2390774375484,1440.1006331600627,29.89271226590032,2711.2819258483187,85.93486312912765,115.29465840498658
143,0.7035930606407255,0.2942771144866227,0.30469915452402446,13,11,1000,3.0670569460535386,0.6668135784368301,3101.150524729599,18.34114953278797,8154.325097102729,104.29861423253239,796.0456947206485,31.508343638800806,1550.9883478301472,69.05388624730426,289.5694110647589
232,0.8768645366776527,0.031145899065031346,0.16282663844493692,12,8,300,1.1632276928134049,0.6883210519142556,3102.4960097089515,16.77553546247128,8086.139581600934,112.09577050433754,1690.1984231628176,26.847820738925332,3381.5498218214284,64.166734493096,83.55809396055074
474,0.6672472513597183,0.23747548263187412,0.026566756222908543,13,10,800,2.192283576252891,0.8119525044354104,3106.793866568254,19.31192036906555,8192.612756290544,198.63246917124036,1984.8262866087662,13.236465046129274,4472.793654165639,60.14293005213783,56.52724309070185
258,0.8008200853953789,0.06235702845569524,0.12561276491420853,9,10,1000,2.9652216709339205,0.7566102792711318,3109.614893417312,8.390005258164848,7915.763320714724,151.57931925805218,1854.71419006277,40.766907562187384,3716.882956478883,111.61872307680484,67.66005835713543
183,0.695017329969551,0.4856975470208198,0.06429308581284693,10,6,900,2.1858269440841327,0.6389573570214209,3113.4805056594178,2.1320987700219005,7978.508529056923,159.90369505436146,1969.3940395563106,32.357865559527376,4049.4861889965537,102.70809081844791,58.09332429790744
237,0.6438944794710014,0.2739797444868465,0.14631320036798826,9,4,500,1.6233796344502998,0.8949428309551198,3113.497961985737,7.391916843693313,7971.8797959907715,168.46105152381097,1908.0219467903398,26.348308223466805,3718.3583171521955,78.85506350534726,63.179357932608696
301,0.8920984588360583,0.2994041481917457,0.029347381374750257,13,2,300,1.6520400193788691,0.7361623373398258,3115.635494332561,10.844175224779743,8203.430473954768,145.28158543166916,1886.1359592162098,20.358413540035414,3816.8973232163894,44.17756848782478,65.18615633770504
387,0.7710007325312447,0.1631692154659936,0.2618978967126371,12,15,500,4.462791137432372,0.7677791975829255,3115.9331644041304,7.041027439632706,8073.837844636102,106.42487560999835,1377.3787969403545,29.910860882285363,2658.005065000539,89.83082252418482,126.22194935232925
